participant,condition,level,n_trials,n_analyzed,key_accuracy,fa_main,fa_given_key,rt_correct_key_s,rt_complete_s
P14,A,alpha,3,3,1.0,0.2111111111111111,0.2111111111111111,0.5394110732608371,0.4895915062654586
P14,A,beta,3,3,1.0,0.12222222222222223,0.12222222222222223,0.5112869183222453,0.48539706336127386
P14,A,gamma,3,3,0.9888888888888889,0.17777777777777778,0.1793103448275862,0.6518215186751208,0.6542103356785244
P14,B,alpha,3,3,1.0,0.9777777777777779,0.9777777777777779,0.9159581104914346,0.916270727581448
P14,B,beta,3,3,1.0,0.9333333333333335,0.9333333333333335,1.0415055672327675,1.0453848299526032
P14,B,gamma,3,3,0.9888888888888889,0.9444444444444445,0.9544061302681993,1.082598631500741,1.0921203217392574
P14,C,alpha,3,3,1.0,0.9777777777777779,0.9777777777777779,0.9290727059046427,0.9306889938929724
P14,C,beta,3,3,1.0,0.9444444444444443,0.9444444444444443,0.7840688361061944,0.7808187477172367
P14,C,gamma,3,3,1.0,0.9888888888888889,0.9888888888888889,0.888574152522617,0.8894657047315576
