participant,condition,mean,sd_raw,sd_corrected,range,cv_raw,cv_corrected,mean_cell_sem,n_fingers
P14,B,1.0115486523948873,0.057159303242999,0.04401247097756561,0.13845771010531926,0.05650672669838643,0.043509989236171775,0.036116940136424636,5
P14,C,0.8696921197680785,0.08507734112308903,0.0740453668078688,0.1924003332746499,0.09782466598153916,0.08513974672739882,0.03863575517451813,5
