condition,n,rt_ms,fa_pct,rt_sd_ms,fa_sd_pct
A,9,567.506503419401,17.037037037037038,68.7304228495477,5.879447357921313
B,9,1013.3541030749813,95.18518518518518,105.06571161023352,4.746668747398632
C,9,867.2385648444847,97.03703703703704,131.43645836548845,3.8888888888888906
