participant,trial_index,condition,condition_label,level,level_symbol,sequence,quiz_name,guidance_type,note_count,analyzed,sync_method,sync_offset_s,key_accuracy,hits,misses,fa_main,fa_given_key,key_acc_given_finger,mean_rt_s,rt_correct_key_s,rt_complete_s,median_rt_s,sd_rt_s,min_rt_s,max_rt_s,p95_rt_s,rt_slope_s_per_event,first_half_fa,first_half_rt_s,second_half_fa,second_half_rt_s,timeout_rate,wrong_key,key_ok_wrong_finger,wrong_key_mean_semitones,wrong_key_below,wrong_key_above,unresolved_rate,ambiguous_rate,mean_target_prob,mean_top_margin,borderline_events,manual_corrections,suspected_carryover,excluded_carryover,qc_extra_presses,qc_double_hits,qc_inter_trial_presses,same_hand_n,same_hand_fa,same_hand_rt_s,hand_switch_n,hand_switch_fa,hand_switch_rt_s,fa_L1,te_L1_s,n_L1,fa_L2,te_L2_s,n_L2,fa_L3,te_L3_s,n_L3,fa_L4,te_L4_s,n_L4,fa_L5,te_L5_s,n_L5,fa_R1,te_R1_s,n_R1,fa_R2,te_R2_s,n_R2,fa_R3,te_R3_s,n_R3,fa_R4,te_R4_s,n_R4,fa_R5,te_R5_s,n_R5,fa_theta_0.30,fa_theta_0.35,fa_theta_0.40,fa_theta_0.45,fa_theta_0.50
P11,1,C,Vibrotactile finger guidance,gamma,γ,1799551287-γ-1,P11-T01-Cγ,haptic,30,True,auto,0.04183136622111,1.0,30,0,0.9666666666666667,0.9666666666666667,1.0,0.8438522338867187,0.8438522338867187,0.8371503106478987,0.8199895620346069,0.29772829554013625,0.4295840263366699,1.6156980991363525,1.5764150619506836,-0.014001961518182638,0.9333333333333333,0.9268251260121664,1.0,0.7608793417612711,0.0,0,1,,0,0,0.0,0.23333333333333334,0.6447641091455465,0.43652243497873694,0,2,0,0,0,0,0,12,1.0,0.9200872778892517,17,1.0,0.7786065690657672,1.0,0.6923599243164062,1,1.0,0.7606157779693603,5,0.6666666666666666,1.0045773188273113,3,1.0,0.9433334350585938,5,1.0,1.3553955554962158,2,1.0,0.6293006738026937,3,1.0,0.6370087464650472,3,1.0,0.7729912598927816,3,1.0,0.6004748344421387,1,1.0,0.9151402711868286,4,0.9333333333333333,0.9,0.9,0.9,0.7
P11,2,B,Visual finger-cue guidance,beta,β,1799551287-β-5,P11-T02-Bβ,visual,30,True,manual,0.05939474105834963,0.9333333333333333,28,0,0.8333333333333334,0.8928571428571429,0.9259259259259259,0.8849713722864787,0.8894928012575422,0.888234577178955,0.8334887027740479,0.21550540115307346,0.5682661533355713,1.4542489051818848,1.362933874130249,-0.0052618693456766485,0.7333333333333333,0.9484072208404541,0.9333333333333333,0.8215355237325033,0.0,2,3,2,1,1,0.0,0.23333333333333334,0.5313827708028941,0.33998548346695623,2,3,0,0,1,1,0,16,0.875,0.8459949195384979,13,0.7692307692307693,0.9210574810321515,0.6666666666666666,0.8545738061269125,3,1.0,0.9833150704701742,3,0.6,0.8476964473724365,5,1.0,1.291032075881958,2,0.6666666666666666,1.081676721572876,3,0.5,0.8725342750549316,2,1.0,0.8846737146377563,2,1.0,0.7043066024780273,5,1.0,0.7423959970474243,2,1.0,0.8163856665293375,3,0.8333333333333334,0.7666666666666667,0.7333333333333333,0.7,0.5333333333333333
P11,3,C,Vibrotactile finger guidance,beta,β,1799551287-β-9,P11-T03-Cβ,haptic,30,True,auto,0.06086074511210121,1.0,30,0,0.9666666666666667,0.9666666666666667,1.0,0.5537100632985433,0.5537100632985433,0.5594336657688536,0.5383539199829102,0.13356887417368696,0.3877255916595459,0.9970359802246094,0.7791800498962402,-0.006571272297351062,1.0,0.6017598152160645,0.9333333333333333,0.5056603113810222,0.0,0,1,,0,0,0.0,0.03333333333333333,0.6412627529291468,0.4237515042307883,1,1,0,0,1,1,0,15,1.0,0.5605859756469727,14,0.9285714285714286,0.5146768774305072,1.0,0.5701122283935547,5,1.0,0.47602043151855467,5,1.0,0.5961387157440186,2,1.0,0.5233566761016846,2,,,0,1.0,0.40912413597106934,1,0.6666666666666666,0.5472658475240072,3,1.0,0.4654964208602905,2,1.0,0.6161981026331583,6,1.0,0.6156361699104309,4,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9,0.9
P11,4,C,Vibrotactile finger guidance,alpha,α,1799551287-α-6,P11-T04-Cα,haptic,30,True,manual,0.05879174868265785,1.0,30,0,1.0,1.0,1.0,0.5141352971394857,0.5141352971394857,0.5141352971394857,0.49321603775024414,0.11489413055393911,0.34532833099365234,0.7642478942871094,0.7228908538818359,-0.003133877975922141,1.0,0.5158645153045655,1.0,0.5124060789744059,0.0,0,0,,0,0,0.0,0.3,0.5742096529947407,0.32107896852936246,2,4,0,0,0,0,0,19,1.0,0.5032187637529875,10,1.0,0.5140011548995972,1.0,0.5629119873046875,1,1.0,0.4095081090927124,2,1.0,0.5187172412872314,5,1.0,0.5369952917098999,6,1.0,0.6614952087402344,3,1.0,0.39565610885620117,2,1.0,0.48441362380981445,3,1.0,0.5113966464996338,3,1.0,0.48611682653427124,4,1.0,0.5188767910003662,1,0.9333333333333333,0.9,0.8666666666666667,0.8333333333333334,0.6666666666666666
P11,5,A,Key-only practice,alpha,α,1799551287-α-9,P11-T05-Aα,key-only,30,True,auto,0.06546055475870766,0.9666666666666667,29,0,0.13333333333333333,0.13793103448275862,1.0,0.4281453609466553,0.4322208618295604,0.5099104642868042,0.3122434616088867,0.37378606232974504,0.2628610134124756,2.3151707649230957,0.7519059181213379,-0.016701942927580125,0.13333333333333333,0.5176429748535156,0.13333333333333333,0.33864774703979494,0.0,1,25,2,1,0,0.0,0.03333333333333333,0.1389674529398374,0.5762068280407615,1,0,0,0,0,0,0,19,0.10526315789473684,0.34609513533742803,10,0.2,0.395338249206543,0.0,0.32567540804545086,3,0.5,0.41047096252441406,4,0.0,0.29601502418518066,3,0.0,0.6760138670603434,6,0.0,0.4930548667907715,1,0.0,0.3024165630340576,4,0.0,0.32886838912963867,3,0.5,0.31581008434295654,2,0.5,0.5277594327926636,2,0.0,0.45242857933044434,2,0.16666666666666666,0.16666666666666666,0.13333333333333333,0.13333333333333333,0.13333333333333333
P11,6,B,Visual finger-cue guidance,alpha,α,1799551287-α-5,P11-T06-Bα,visual,30,True,auto,0.058233610788981094,1.0,30,0,1.0,1.0,1.0,0.7194420655568441,0.7194420655568441,0.7194420655568441,0.6675784587860107,0.21849947879147313,0.4875509738922119,1.6641108989715576,1.0138218402862549,0.008695639121253975,1.0,0.6503447532653809,1.0,0.7885393778483073,0.0,0,0,,0,0,0.0,0.16666666666666666,0.590463406856245,0.3358053603210409,2,3,0,0,0,0,0,19,1.0,0.7345828006142064,10,1.0,0.6673577070236206,1.0,0.7484071254730225,2,1.0,0.6240320205688477,2,1.0,0.6562530040740967,5,1.0,0.8768677314122518,6,1.0,0.7817440032958984,2,1.0,0.7645622889200846,3,1.0,0.6113354563713074,4,1.0,0.6308727264404297,4,1.0,0.5172929763793945,1,1.0,0.9526116847991943,1,1.0,0.9666666666666667,0.9,0.9,0.7666666666666667
P11,7,C,Vibrotactile finger guidance,beta,β,1799551287-β-8,P11-T07-Cβ,haptic,30,True,auto,0.05593695640563967,1.0,30,0,1.0,1.0,1.0,0.5008464972178142,0.5008464972178142,0.5008464972178142,0.47783148288726807,0.14870519175929656,0.3185157775878906,0.991879940032959,0.776820182800293,-0.007746429358494028,1.0,0.5661314010620118,1.0,0.43556159337361655,0.0,0,0,,0,0,0.0,0.2,0.6599872446589491,0.44015755097339504,1,0,0,0,0,0,0,15,1.0,0.48646000226338704,14,1.0,0.5029351200376239,1.0,0.5400433540344238,2,1.0,0.4881674846013387,6,1.0,0.4871335506439209,5,1.0,0.4117717742919922,1,1.0,0.8565573692321777,2,,,0,1.0,0.4114014705022176,6,1.0,0.5013826688130697,3,1.0,0.49663844108581545,5,,,0,1.0,1.0,1.0,0.9666666666666667,0.8
P11,8,B,Visual finger-cue guidance,beta,β,1799551287-β-3,P11-T08-Bβ,visual,30,True,auto,0.05570947329203285,1.0,30,0,0.9666666666666667,0.9666666666666667,1.0,0.7201382954915364,0.7201382954915364,0.7225445467850258,0.7120479345321655,0.13157505147090878,0.48023295402526855,1.0497419834136963,0.9280457496643066,-1.4157555127170183e-05,0.9333333333333333,0.7347150007883708,1.0,0.7055615901947021,0.0,0,1,,0,0,0.0,0.2,0.5785652487879177,0.32625191956349275,1,0,0,0,0,0,0,16,1.0,0.7592032104730606,13,0.9230769230769231,0.6783012610215408,1.0,0.6583948135375977,1,1.0,0.6303800344467163,2,0.75,0.6689749956130981,4,1.0,0.9111933708190918,4,1.0,0.7742259502410889,3,1.0,0.6539421081542969,1,1.0,0.7539745966593424,3,1.0,0.6520474354426066,6,1.0,0.6638115644454956,4,1.0,0.7791229486465454,2,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.7666666666666667
P11,9,C,Vibrotactile finger guidance,gamma,γ,1799551287-γ-3,P11-T09-Cγ,haptic,30,True,auto,0.05696716308593752,0.9666666666666667,29,0,0.9333333333333333,0.9655172413793104,0.9655172413793104,0.5233037074406942,0.526676005330579,0.5333708609853473,0.5179598331451416,0.11607727869514402,0.3392200469970703,0.8036649227142334,0.6999878883361816,-0.003460495994406627,1.0,0.519786802927653,0.8666666666666667,0.5268206119537353,0.0,1,1,1,0,1,0.0,0.23333333333333334,0.5547764993485439,0.33302600607753136,4,4,0,0,3,2,1,13,0.9230769230769231,0.5228436910189115,16,0.9375,0.5205865800380707,0.5,0.46663951873779297,2,1.0,0.5256631374359131,5,1.0,0.5439993540445963,3,1.0,0.3816680908203125,1,1.0,0.5800117969512939,5,1.0,0.5704271793365479,1,1.0,0.426596721013387,3,1.0,0.5408989588419596,3,1.0,0.6947660446166992,1,0.8333333333333334,0.5093518495559692,6,0.8666666666666667,0.8666666666666667,0.8,0.7333333333333333,0.6333333333333333
P11,10,B,Visual finger-cue guidance,gamma,γ,1799551287-γ-2,P11-T10-Bγ,visual,30,True,auto,0.05800758997599281,1.0,30,0,0.9666666666666667,0.9666666666666667,1.0,0.7992207368214925,0.7992207368214925,0.7714308705823175,0.7321735620498657,0.23096481238278782,0.5238769054412842,1.6051268577575684,1.2731599807739258,-0.006330229257449954,0.9333333333333333,0.8499618848164876,1.0,0.7484795888264973,0.0,0,1,,0,0,0.0,0.23333333333333334,0.5978945531881042,0.3512618645865717,5,3,0,0,0,0,0,13,1.0,0.7049327080066388,16,0.9375,0.8762165606021881,1.0,0.6691235303878784,2,1.0,0.6440743605295817,3,1.0,0.6685876051584879,3,0.6666666666666666,1.089521884918213,3,1.0,0.8244160652160645,5,1.0,0.722643256187439,4,,,0,1.0,0.7744986057281494,5,1.0,0.9969339370727539,2,1.0,0.8509364128112793,3,0.9666666666666667,0.9666666666666667,0.8666666666666667,0.8,0.7
P11,11,B,Visual finger-cue guidance,gamma,γ,1799551287-γ-7,P11-T11-Bγ,visual,30,True,auto,0.058167123794555686,0.9666666666666667,29,0,0.9,0.9310344827586207,1.0,0.7506871700286866,0.7545194132574673,0.7600429234681306,0.7440973520278931,0.1071676112650198,0.5425541400909424,1.0427629947662354,0.9819321632385254,0.0007091790603450991,0.8666666666666667,0.7423102855682373,0.9333333333333333,0.7590640544891357,0.0,1,2,1,0,1,0.0,0.26666666666666666,0.512818078230431,0.32800049110597124,4,8,0,0,1,1,0,13,1.0,0.7179141778212327,16,0.8125,0.7758399099111557,1.0,0.7712529897689819,4,1.0,0.7935390472412109,1,1.0,0.7139809131622314,3,1.0,0.7770717144012451,2,1.0,0.7670090198516846,4,1.0,0.6305729150772095,2,1.0,0.7806831002235413,4,0.8,0.8384626388549805,5,1.0,0.6709035634994507,2,0.3333333333333333,0.6533144315083822,3,0.8666666666666667,0.7666666666666667,0.6333333333333333,0.6333333333333333,0.5666666666666667
P11,12,A,Key-only practice,beta,β,1799551287-β-4,P11-T12-Aβ,key-only,30,True,auto,0.0593599319458008,1.0,30,0,0.16666666666666666,0.16666666666666666,1.0,0.4334120512008667,0.4334120512008667,0.5114223003387451,0.3545609712600708,0.21207872450130544,0.2786109447479248,1.2504000663757324,0.960716724395752,-0.0028458695523067893,0.13333333333333333,0.4468323389689128,0.2,0.41999176343282063,0.0,0,25,,0,0,0.0,0.03333333333333333,0.1548617860923618,0.601207347347064,0,0,0,0,0,0,0,17,0.29411764705882354,0.4436619702507468,12,0.0,0.3508089979489644,0.0,0.3738696575164795,2,1.0,0.3121328353881836,1,0.5,0.5474726557731628,4,0.0,0.6706839799880981,2,0.0,0.34285526275634765,5,0.0,0.33714723587036133,1,0.5,0.4377864599227905,2,0.25,0.37742549180984497,4,0.0,0.5735331773757935,4,0.0,0.33607993125915525,5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.13333333333333333
P11,13,A,Key-only practice,gamma,γ,1799551287-γ-8,P11-T13-Aγ,key-only,30,True,auto,0.058643007278442405,1.0,30,0,0.3,0.3,1.0,0.48757094542185464,0.48757094542185464,0.6709535386827257,0.4236454963684082,0.42059428837824586,0.28153514862060547,2.6787776947021484,0.6359701156616211,-0.013880398010915857,0.4,0.5572538852691651,0.2,0.41788800557454425,0.0,0,21,,0,0,0.0,0.16666666666666666,0.26288677152782164,0.5394429188489651,1,0,0,0,0,0,0,14,0.21428571428571427,0.41775039264134,15,0.3333333333333333,0.40665634473164874,0.0,0.4774293899536133,3,0.75,0.415522038936615,4,0.0,0.3468710581461589,3,0.0,0.4075896739959717,3,0.0,0.45357879002888996,3,0.0,0.33649182319641113,1,0.75,0.3757132291793823,4,1.0,0.48622095584869385,2,0.3333333333333333,1.1337828636169434,3,0.0,0.42387455701828003,4,0.3,0.3,0.3,0.26666666666666666,0.23333333333333334
P11,14,B,Visual finger-cue guidance,beta,β,1799551287-β-1,P11-T14-Bβ,visual,30,True,auto,0.059515587488810195,1.0,30,0,1.0,1.0,1.0,0.6851233084996541,0.6851233084996541,0.6851233084996541,0.6726289987564087,0.11037226319728373,0.4896848201751709,0.8996758460998535,0.8741371631622314,0.002213660920156918,1.0,0.6864020983378093,1.0,0.683844518661499,0.0,0,0,,0,0,0.0,0.23333333333333334,0.592985420679982,0.3335876943274751,5,3,0,0,1,0,1,16,1.0,0.7035471647977829,13,1.0,0.6757716582371638,1.0,0.685590902964274,3,1.0,0.5518044233322144,2,1.0,0.6701877593994141,5,1.0,0.8392291069030762,2,1.0,0.7955538034439087,2,1.0,0.5909539858500162,3,1.0,0.6168570518493652,3,1.0,0.7011000315348307,3,1.0,0.6823896567026774,3,1.0,0.749727725982666,4,1.0,0.9666666666666667,0.9,0.8,0.7
P11,15,B,Visual finger-cue guidance,alpha,α,1799551287-α-4,P11-T15-Bα,visual,30,True,auto,0.058312082290649436,0.9666666666666667,29,0,0.9666666666666667,1.0,1.0,0.6588762203852335,0.6638548785242541,0.6638548785242541,0.6328189373016357,0.13948711534723504,0.4299938678741455,1.001729965209961,0.9509351253509521,0.0057394561831227145,1.0,0.6143312136332194,0.9333333333333333,0.7034212271372478,0.0,1,0,5,0,1,0.0,0.4,0.5123750936716045,0.27383649783023123,8,6,0,0,1,1,0,20,0.95,0.6460134267807007,9,1.0,0.6908640066782633,,,0,1.0,0.695042610168457,2,1.0,0.604056715965271,2,0.8333333333333334,0.6476313670476278,6,1.0,0.772005592073713,7,1.0,0.628242015838623,1,1.0,0.5780630906422933,3,1.0,0.593381929397583,5,1.0,0.6446571350097656,1,1.0,0.6347541809082031,3,0.9666666666666667,0.8666666666666667,0.7666666666666667,0.6,0.5333333333333333
P11,16,C,Vibrotactile finger guidance,alpha,α,1799551287-α-2,P11-T16-Cα,haptic,30,True,auto,0.05749761263529457,1.0,30,0,1.0,1.0,1.0,0.42574520111083985,0.42574520111083985,0.42574520111083985,0.402704119682312,0.1048788420879055,0.28769898414611816,0.7264158725738525,0.6352629661560059,-0.004343817735275252,1.0,0.4606945037841797,1.0,0.3907958984375,0.0,0,0,,0,0,0.0,0.2,0.6210330723294429,0.3948584609879949,2,2,0,0,0,0,0,20,1.0,0.42396113872528074,9,1.0,0.39630193180508083,1.0,0.44422680139541626,4,1.0,0.3877096176147461,4,1.0,0.3671354055404663,2,1.0,0.4990774393081665,2,1.0,0.7264158725738525,1,1.0,0.4242331186930339,3,1.0,0.3850608666737874,6,1.0,0.4077377915382385,4,1.0,0.4371984004974365,3,1.0,0.4601578712463379,1,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.9,0.7333333333333333
