participant,condition,level,n_trials,n_analyzed,key_accuracy,fa_main,fa_given_key,rt_correct_key_s,rt_complete_s
P10,A,alpha,3,3,1.0,0.31111111111111106,0.31111111111111106,0.379459998342726,0.37754500598618485
P10,A,beta,3,3,0.9888888888888889,0.2888888888888889,0.29195402298850576,0.43517895548736457,0.37988569140434264
P10,A,gamma,3,3,0.9777777777777779,0.14444444444444446,0.1482758620689655,0.5920975298717105,0.6977611978848776
P10,B,alpha,3,3,0.9777777777777779,0.9222222222222222,0.9436507936507937,0.855442500303662,0.8518998422943415
P10,B,beta,3,3,0.9888888888888889,0.9111111111111111,0.9206896551724139,0.9358222282709289,0.9374950040189307
P10,B,gamma,3,3,1.0,0.9444444444444443,0.9444444444444443,1.0828987783855863,1.0736021421030042
P10,C,alpha,3,3,1.0,1.0,1.0,0.6153706126742894,0.6153706126742894
P10,C,beta,3,3,1.0,0.9888888888888889,0.9888888888888889,0.5835361851586236,0.5833271956535135
P10,C,gamma,3,3,0.9888888888888889,0.9888888888888889,1.0,0.7281764843454764,0.7281764843454764
