participant,condition,mean,sd_raw,sd_corrected,range,cv_raw,cv_corrected,mean_cell_sem,n_fingers
P10,B,0.9531843795636321,0.10190046575126877,0.094565961601002,0.23773342390855146,0.10690530388036658,0.0992105657924171,0.03760598069468992,5
P10,C,0.6469212244096999,0.06465522385786351,0.05607513571170904,0.15515764088046802,0.09994296278787244,0.08668000615202609,0.031219041040361918,5
