participant,condition,level,n_trials,n_analyzed,key_accuracy,fa_main,fa_given_key,rt_correct_key_s,rt_complete_s
P15,A,alpha,3,3,1.0,0.24444444444444446,0.24444444444444446,0.4805273506376479,0.3909872392813365
P15,A,beta,3,3,0.9888888888888889,0.16666666666666666,0.16704980842911876,0.4802678403269742,0.560427333690502
P15,A,gamma,3,3,0.9777777777777779,0.16666666666666666,0.17049808429118773,0.5328814755911114,0.5290132323900859
P15,B,alpha,3,3,0.9777777777777779,0.9333333333333332,0.953968253968254,0.8870769037140741,0.8938498008091079
P15,B,beta,3,3,0.9777777777777779,0.9222222222222222,0.943295019157088,0.9159860515046394,0.8902785730765476
P15,B,gamma,3,3,1.0,0.9666666666666667,0.9666666666666667,0.9303389072418212,0.9358424673135254
P15,C,alpha,3,3,1.0,0.9777777777777779,0.9777777777777779,0.5333655012978448,0.5355004291685801
P15,C,beta,3,3,1.0,0.9666666666666667,0.9666666666666667,0.5926666259765625,0.5931678432418664
P15,C,gamma,3,3,1.0,0.9888888888888889,0.9888888888888889,0.7832239548365275,0.785763280053705
