participant,condition,level,n_trials,n_analyzed,key_accuracy,fa_main,fa_given_key,rt_correct_key_s,rt_complete_s
P12,A,alpha,3,3,0.9888888888888889,0.22222222222222224,0.22528735632183908,0.48219500675055266,0.44693371653556824
P12,A,beta,3,3,1.0,0.17777777777777778,0.17777777777777778,0.44226638740963403,0.5057748776895029
P12,A,gamma,3,3,1.0,0.08888888888888889,0.08888888888888889,0.6009547472000122,0.5451481540997823
P12,B,alpha,3,3,1.0,0.9666666666666667,0.9666666666666667,0.9176407469643486,0.92155699072213
P12,B,beta,3,3,0.9888888888888889,0.9222222222222222,0.9329501915708812,0.9107860261909807,0.9161425254795758
P12,B,gamma,3,3,1.0,0.9333333333333335,0.9333333333333335,1.0008710039986504,1.0088497380310477
P12,C,alpha,3,3,1.0,0.9777777777777779,0.9777777777777779,0.7044479846954346,0.702446601034581
P12,C,beta,3,3,1.0,0.9888888888888889,0.9888888888888889,0.7162920792897541,0.7165863534043119
P12,C,gamma,3,3,1.0,0.9777777777777779,0.9777777777777779,0.764640039867825,0.7593704889560567
