condition,n,rt_ms,fa_pct,rt_sd_ms,fa_sd_pct
A,9,477.36026181115045,17.407407407407405,64.9897669843498,7.027283689263064
B,9,1041.412971637867,98.14814814814815,134.84957248688323,3.3793125168323415
C,9,706.3370458619956,98.88888888888889,98.92390576490143,2.357022603955161
