participant,condition,mean,sd_raw,sd_corrected,range,cv_raw,cv_corrected,mean_cell_sem,n_fingers
P09,B,0.97408331061848,0.06333467900412959,0.03600749337159856,0.1587355714980726,0.06501977635148698,0.03696551719866356,0.05086002848744162,5
P09,C,0.6548792477415506,0.08575628868174322,0.07854186306250156,0.19233282609861724,0.1309497727672493,0.11993335158102042,0.03289284855962094,5
