participant,condition,mean,sd_raw,sd_corrected,range,cv_raw,cv_corrected,mean_cell_sem,n_fingers
P19,B,0.8910786153650909,0.03484667988971782,0.01062005165808877,0.08897743585688422,0.039106179060800945,0.011918198321634666,0.031172940069418946,5
P19,C,0.7653380962412345,0.09285060494218518,0.08502689435951209,0.20601457555580627,0.12131972183038786,0.1110971670913813,0.034540737586960066,5
