participant,condition,level,n_trials,n_analyzed,key_accuracy,fa_main,fa_given_key,rt_correct_key_s,rt_complete_s
P19,A,alpha,3,3,1.0,0.2111111111111111,0.2111111111111111,0.5519530985090467,0.4861884457724435
P19,A,beta,3,3,1.0,0.2111111111111111,0.2111111111111111,0.5852510876125759,0.6810568325103276
P19,A,gamma,3,3,1.0,0.08888888888888889,0.08888888888888889,0.5128470023473103,0.5273391405741373
P19,B,alpha,3,3,0.9777777777777779,0.9555555555555556,0.9770114942528735,0.8622353043136012,0.8624768708502297
P19,B,beta,3,3,0.9555555555555556,0.9,0.9404761904761904,0.8451171157852052,0.8437092053177011
P19,B,gamma,3,3,0.9333333333333332,0.8444444444444444,0.9027777777777778,0.9556669023301865,0.9612631572238982
P19,C,alpha,3,3,0.9888888888888889,0.9888888888888889,1.0,0.6369159352276973,0.6369159352276973
P19,C,beta,3,3,1.0,1.0,1.0,0.8178166574902006,0.8178166574902006
P19,C,gamma,3,3,0.9888888888888889,0.9777777777777779,0.9888888888888889,0.794960295194867,0.7955522919066564
