participant,condition,mean,sd_raw,sd_corrected,range,cv_raw,cv_corrected,mean_cell_sem,n_fingers
P13,B,0.8916938888026673,0.07257060692505837,0.06571188791618769,0.19002480918959697,0.08138511190483029,0.07369332541285342,0.030579932099680535,5
P13,C,0.672715482582514,0.11193024064686703,0.10907596524374433,0.26667633053251594,0.16638570620847556,0.16214279003213705,0.024844876516961236,5
