participant,condition,level,n_trials,n_analyzed,key_accuracy,fa_main,fa_given_key,rt_correct_key_s,rt_complete_s
P18,A,alpha,3,3,0.9777777777777779,0.16666666666666666,0.1722222222222222,0.42260743530969774,0.34920281379941914
P18,A,beta,3,3,1.0,0.2111111111111111,0.2111111111111111,0.46201990445454916,0.5655102815892962
P18,A,gamma,3,3,0.9666666666666667,0.15555555555555556,0.16105637657361793,0.500133793766406,0.37723617553710936
P18,B,alpha,3,3,1.0,0.9666666666666668,0.9666666666666668,0.9409333361519708,0.9280297539765286
P18,B,beta,3,3,1.0,0.9888888888888889,0.9888888888888889,0.9761896318859525,0.9764114535174606
P18,B,gamma,3,3,0.9888888888888889,0.9555555555555556,0.9659003831417624,0.9250321455842233,0.9236315776155877
P18,C,alpha,3,3,1.0,0.9888888888888889,0.9888888888888889,0.6040726714664035,0.6013362228642022
P18,C,beta,3,3,0.9888888888888889,0.9777777777777779,0.9888888888888889,0.610374754507423,0.6128244041026324
P18,C,gamma,3,3,1.0,0.9888888888888889,0.9888888888888889,0.7039824644724528,0.7061411333266804
