participant,trial_index,condition,condition_label,level,level_symbol,sequence,quiz_name,guidance_type,note_count,analyzed,sync_method,sync_offset_s,key_accuracy,hits,misses,fa_main,fa_given_key,key_acc_given_finger,mean_rt_s,rt_correct_key_s,rt_complete_s,median_rt_s,sd_rt_s,min_rt_s,max_rt_s,p95_rt_s,rt_slope_s_per_event,first_half_fa,first_half_rt_s,second_half_fa,second_half_rt_s,timeout_rate,wrong_key,key_ok_wrong_finger,wrong_key_mean_semitones,wrong_key_below,wrong_key_above,unresolved_rate,ambiguous_rate,mean_target_prob,mean_top_margin,borderline_events,manual_corrections,suspected_carryover,excluded_carryover,qc_extra_presses,qc_double_hits,qc_inter_trial_presses,same_hand_n,same_hand_fa,same_hand_rt_s,hand_switch_n,hand_switch_fa,hand_switch_rt_s,fa_L1,te_L1_s,n_L1,fa_L2,te_L2_s,n_L2,fa_L3,te_L3_s,n_L3,fa_L4,te_L4_s,n_L4,fa_L5,te_L5_s,n_L5,fa_R1,te_R1_s,n_R1,fa_R2,te_R2_s,n_R2,fa_R3,te_R3_s,n_R3,fa_R4,te_R4_s,n_R4,fa_R5,te_R5_s,n_R5,fa_theta_0.30,fa_theta_0.35,fa_theta_0.40,fa_theta_0.45,fa_theta_0.50
P14,1,B,Visual finger-cue guidance,beta,β,1799551287-β-1,P14-T01-Bβ,visual,30,True,auto,0.05924450556437172,1.0,30,0,0.9,0.9,1.0,1.0947590986887614,1.0947590986887614,1.111158847808838,1.0658270120620728,0.18098693692350054,0.8635797500610352,1.6883749961853027,1.446077823638916,-0.012406160462817572,1.0,1.1993524233500164,0.8,0.9901657740275065,0.0,0,3,,0,0,0.0,0.1,0.6525910604183921,0.4536992965647472,2,0,0,0,1,1,0,16,0.8125,1.0736291855573654,13,1.0,1.1292160841134877,1.0,1.0046982765197754,3,1.0,1.0955376625061035,2,0.8,1.1273838996887207,5,1.0,1.225213885307312,2,1.0,1.197371006011963,2,1.0,0.966281016667684,3,1.0,1.076616605122884,3,0.6666666666666666,1.1508674621582031,3,0.6666666666666666,1.0024370352427165,3,1.0,1.141726791858673,4,0.9333333333333333,0.9333333333333333,0.9,0.8666666666666667,0.8333333333333334
P14,2,B,Visual finger-cue guidance,alpha,α,1799551287-α-2,P14-T02-Bα,visual,30,True,manual,0.05883466402689613,1.0,30,0,0.9333333333333333,0.9333333333333333,1.0,1.0559130589167276,1.0559130589167276,1.0568509101867676,0.9986460208892822,0.18204557591867435,0.8335521221160889,1.5364069938659668,1.4625871181488037,-0.008772996058055637,0.8666666666666667,1.1358485062917074,1.0,0.975977611541748,0.0,0,2,,0,0,0.0,0.16666666666666666,0.6469230874514423,0.4269813318884374,4,1,0,0,0,0,0,20,0.9,1.0636356472969055,9,1.0,0.9957458708021376,1.0,0.9673155546188354,4,0.75,1.061996042728424,4,1.0,0.9702030420303345,2,1.0,1.1732556819915771,2,1.0,1.4429659843444824,1,1.0,1.188129186630249,3,1.0,1.139448841412862,6,1.0,0.9058199524879456,4,0.6666666666666666,0.9166544278462728,3,1.0,1.0559382438659668,1,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.8333333333333334,0.8
P14,3,C,Vibrotactile finger guidance,alpha,α,1799551287-α-6,P14-T03-Cα,haptic,30,True,manual,0.05819665590922035,1.0,30,0,1.0,1.0,1.0,1.1598053455352784,1.1598053455352784,1.1598053455352784,1.0258454084396362,0.6086050446775063,0.6805787086486816,4.130697011947632,1.8496148586273193,0.012221367340597084,1.0,1.0453094800313314,1.0,1.2743012110392253,0.0,0,0,,0,0,0.0,0.16666666666666666,0.676862029153241,0.4427902067016192,3,0,0,0,0,0,0,19,1.0,1.2422387850911993,10,1.0,0.9807510375976562,1.0,0.8638899326324463,1,1.0,2.6684648990631104,2,1.0,1.2076059341430665,5,1.0,0.9579083124796549,6,1.0,1.0555016199747722,3,1.0,1.2703160047531128,2,1.0,0.9598341782887777,3,1.0,1.1759624481201172,3,1.0,0.9872021675109863,4,1.0,0.744525671005249,1,1.0,1.0,1.0,0.9,0.8333333333333334
P14,4,B,Visual finger-cue guidance,beta,β,1799551287-β-6,P14-T04-Bβ,visual,30,True,manual,0.0368223985036214,1.0,30,0,0.9333333333333333,0.9333333333333333,1.0,1.0340774615605672,1.0340774615605672,1.0247641376086645,1.014052391052246,0.18371916964944954,0.8070471286773682,1.5347237586975098,1.474977731704712,-0.002517650071718006,1.0,1.0597758928934733,0.8666666666666667,1.0083790302276612,0.0,0,2,,0,0,0.0,0.23333333333333334,0.6376809796124946,0.42527380780622076,2,1,0,0,0,0,0,17,1.0,1.0373363494873047,12,0.8333333333333334,1.0206768314043682,1.0,0.9065649509429932,2,0.8571428571428571,0.9332270622253418,7,0.75,1.1085514426231384,4,1.0,1.5347237586975098,1,,,0,1.0,0.9132342338562012,1,1.0,0.9824529170989991,5,1.0,1.0032672882080078,3,1.0,1.14838703473409,6,1.0,0.9820520877838135,1,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9,0.7333333333333333
P14,5,A,Key-only practice,beta,β,1799551287-β-4,P14-T05-Aβ,key-only,30,True,auto,0.05784978866577151,1.0,30,0,0.1,0.1,1.0,0.5397955814997355,0.5397955814997355,0.5117663542429606,0.5158073902130127,0.09417800154225983,0.449800968170166,0.8290989398956299,0.8016541004180908,-0.0022691387753598015,0.13333333333333333,0.5600545565287273,0.06666666666666667,0.5195366064707438,0.0,0,27,,0,0,0.0,0.16666666666666666,0.08370246129686046,0.466415818835903,1,0,0,0,0,0,0,17,0.17647058823529413,0.5317526985617245,12,0.0,0.5270810524622599,0.0,0.6398199796676636,2,0.0,0.516251802444458,1,0.0,0.5279867053031921,4,0.5,0.5317189693450928,2,0.0,0.506826639175415,5,0.0,0.7181727886199951,1,0.5,0.5918030738830566,2,0.25,0.5011784434318542,4,0.0,0.5872722864151001,4,0.0,0.48657517433166503,5,0.1,0.1,0.1,0.06666666666666667,0.03333333333333333
P14,6,C,Vibrotactile finger guidance,alpha,α,1799551287-α-1,P14-T06-Cα,haptic,30,True,manual,0.05878578821818031,1.0,30,0,0.9333333333333333,0.9333333333333333,1.0,0.8142231782277425,0.8142231782277425,0.8190720421927316,0.7967840433120728,0.2345162498179578,0.5302348136901855,1.7549560070037842,1.0839998722076416,-0.0023580706026715874,1.0,0.8028900941212972,0.8666666666666667,0.8255562623341878,0.0,0,2,,0,0,0.0,0.3,0.6359414399757699,0.39849855535023837,4,3,0,0,0,0,0,21,0.9047619047619048,0.787848676953997,8,1.0,0.7658646404743195,,,0,1.0,0.7402116457621256,3,1.0,0.6332385063171386,5,0.8333333333333334,0.7761700948079427,6,1.0,1.2171979745229085,3,1.0,0.7996528148651123,2,1.0,0.805699904759725,3,1.0,0.8725813229878744,3,0.5,0.7612475156784058,2,1.0,0.8582030137379965,3,0.9666666666666667,0.9,0.8666666666666667,0.7666666666666667,0.6666666666666666
P14,7,A,Key-only practice,gamma,γ,1799551287-γ-2,P14-T07-Aγ,key-only,30,True,manual,0.058037185668945335,1.0,30,0,0.2,0.2,1.0,0.6275269905726115,0.6275269905726115,0.642534057299296,0.6101274490356445,0.09565156979533716,0.5130102634429932,0.9537620544433594,0.7970390319824219,-0.0033750193005011265,0.13333333333333333,0.6596024990081787,0.26666666666666666,0.5954514821370442,0.0,0,24,,0,0,0.0,0.3,0.16204083579621167,0.40528524125928383,3,0,0,0,1,1,0,13,0.23076923076923078,0.6035993099212646,16,0.1875,0.6265785396099091,0.0,0.596811056137085,2,0.3333333333333333,0.6071176528930664,3,0.6666666666666666,0.7154954274495443,3,0.0,0.628116766611735,3,0.0,0.6292131423950196,5,0.0,0.6573043465614319,4,,,0,0.6,0.5990184307098388,5,0.0,0.583556056022644,2,0.0,0.61417023340861,3,0.2,0.2,0.2,0.1,0.1
P14,8,C,Vibrotactile finger guidance,alpha,α,1799551287-α-4,P14-T08-Cα,haptic,30,True,auto,0.05806984901428225,1.0,30,0,1.0,1.0,1.0,0.8131895939509074,0.8131895939509074,0.8131895939509074,0.7623105049133301,0.18435198181637286,0.5805947780609131,1.3165349960327148,1.1589710712432861,0.00302082572020466,1.0,0.7837589899698894,1.0,0.8426201979319254,0.0,0,0,,0,0,0.0,0.23333333333333334,0.652186355358402,0.3859771931365209,6,0,0,0,2,2,0,20,1.0,0.8009367465972901,9,1.0,0.8335788779788547,,,0,1.0,0.789260983467102,2,1.0,0.8027561902999878,2,1.0,0.7832250992457072,6,1.0,0.8750131811414447,7,1.0,0.8747429847717285,1,1.0,0.8788514137268066,3,1.0,0.6985809326171875,5,1.0,1.1589710712432861,1,1.0,0.7413458824157715,3,1.0,1.0,1.0,0.8,0.7333333333333333
P14,9,C,Vibrotactile finger guidance,beta,β,1799551287-β-7,P14-T09-Cβ,haptic,30,True,manual,0.05710970560709633,1.0,30,0,0.9,0.9,1.0,0.7563266595204671,0.7563266595204671,0.7411630948384603,0.6780565977096558,0.24913644714861094,0.5609071254730225,1.7110669612884521,1.4302592277526855,0.0022517804706985076,0.8666666666666667,0.7316449006398519,0.9333333333333333,0.7810084184010824,0.0,0,3,,0,0,0.0,0.23333333333333334,0.6242616177677158,0.3944368906588227,6,1,0,0,1,1,0,15,0.9333333333333333,0.8162239551544189,14,0.8571428571428571,0.6869508879525321,1.0,0.7210384607315063,2,0.8333333333333334,0.9006747007369995,6,1.0,0.6563297510147095,4,0.5,1.1304991245269775,2,1.0,0.7454965114593506,2,1.0,0.696849012374878,5,0.6666666666666666,0.7493609587351481,3,1.0,0.5947458744049072,4,1.0,0.6491289138793945,1,1.0,0.7059240341186523,1,0.9666666666666667,0.9666666666666667,0.8666666666666667,0.7666666666666667,0.6666666666666666
P14,10,C,Vibrotactile finger guidance,gamma,γ,1799551287-γ-9,P14-T10-Cγ,haptic,30,True,auto,0.05925574302673342,1.0,30,0,1.0,1.0,1.0,0.9712527434031168,0.9712527434031168,0.9712527434031168,0.9189159870147705,0.2312989647545332,0.6369259357452393,1.4067180156707764,1.3614380359649658,-0.00573174993241324,1.0,0.9959171295166016,1.0,0.9465883572896322,0.0,0,0,,0,0,0.0,0.26666666666666666,0.627307021022829,0.3613209600475469,5,1,0,0,0,0,0,14,1.0,0.9125663382666451,15,1.0,1.007808303833008,1.0,1.1571331818898518,3,,,0,1.0,0.8580773671468099,3,1.0,0.8242319424947103,3,1.0,1.0492721557617188,5,1.0,0.7486186822255453,3,1.0,1.3009517788887024,4,1.0,0.8334848880767822,4,1.0,0.9065955281257629,4,1.0,0.9629092216491699,1,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.8,0.7333333333333333
