participant,finger_id,baseline,cued,benefit,average
P16,1,1.0132586336135865,0.9715719146113242,0.041686719002262285,0.9924152741124553
P16,2,0.9117087207991501,0.6772370298703512,0.23447169092879894,0.7944728753347506
P16,3,0.9408806757493453,0.7483056014583956,0.19257507429094967,0.8445931386038705
P16,4,1.1046107433460377,0.8199156641960144,0.28469507915002334,0.962263203771026
P16,5,1.0306885898113252,0.9713362997228449,0.05935229008848031,1.001012444767085
