participant,condition,mean,sd_raw,sd_corrected,range,cv_raw,cv_corrected,mean_cell_sem,n_fingers
P16,B,1.000229472663889,0.07640544765848961,0.0687740763797201,0.1929020225468876,0.07638791871929217,0.06875829822986083,0.03293419370998755,5
P16,C,0.8376733019717861,0.13213284265732803,0.12638941976744575,0.294334884740973,0.15773791804788642,0.15088151845109504,0.0376903275860588,5
