participant,finger_id,baseline,cued,benefit,average
P20,1,0.8871855040391287,0.7809554430154654,0.10623006102366328,0.834070473527297
P20,2,0.9232204502279108,0.652271956205368,0.27094849402254273,0.7877462032166394
P20,3,1.1436409567083632,0.6907322671678331,0.4529086895405301,0.9171866119380981
P20,4,1.0712246851487592,0.7037971513024692,0.36742753384629,0.8875109182256142
P20,5,0.9370910048484802,0.8659383001781645,0.07115270467031565,0.9015146525133224
