participant,condition,n_trials,n_analyzed,key_accuracy,fa_main,fa_given_key,rt_correct_key_s,rt_complete_s
P20,A,9,9,1.0,0.19999999999999998,0.19999999999999998,0.4924763882601703,0.4740169127782186
P20,B,9,9,0.9962962962962963,0.9814814814814815,0.984802043422733,0.9964824875043576,0.9987700623301373
P20,C,9,9,1.0,0.9851851851851853,0.9851851851851853,0.7269406053755019,0.7255069767356549
