participant,finger_id,baseline,cued,benefit,average
P17,1,0.8634885946909586,0.6906622648239136,0.17282632986704505,0.777075429757436
P17,2,0.7924005864030224,0.5824271610804966,0.20997342532252572,0.6874138737417594
P17,3,0.792381356974117,0.5543242054326194,0.23805715154149765,0.6733527812033682
P17,4,0.9386694386320295,0.7853116125896059,0.15335782604242354,0.8619905256108177
P17,5,0.9082922986213197,0.7551102757453918,0.15318202287592786,0.8317012871833558
