condition,n,rt_ms,fa_pct,rt_sd_ms,fa_sd_pct
A,9,446.2908819108478,21.851851851851855,70.54499362200828,7.092858519335392
B,9,857.4142094011661,98.14814814814815,217.22796615644495,2.939723678960653
C,9,659.7815502649066,98.88888888888889,95.78824422827209,2.357022603955157
