condition,n,rt_ms,fa_pct,rt_sd_ms,fa_sd_pct
A,9,384.68499817001714,22.59259259259259,57.445724178833466,8.940820521906154
B,9,742.7937528769958,93.33333333333333,77.31621021772379,7.264831572567788
C,9,514.5555984319246,96.66666666666667,135.94961156522012,2.8867513459481335
