participant,condition,mean,sd_raw,sd_corrected,range,cv_raw,cv_corrected,mean_cell_sem,n_fingers
P11,B,0.7413753541051712,0.0460583849779463,0.03780191038021355,0.11179873774314175,0.062125594980882624,0.05098889539677223,0.025227377066832528,5
P11,C,0.5251915889577268,0.0737414984877856,0.06890091528075724,0.1817123794236709,0.14040875756241622,0.13119196257025958,0.02520842369293429,5
