participant,condition,level,n_trials,n_analyzed,key_accuracy,fa_main,fa_given_key,rt_correct_key_s,rt_complete_s
P11,A,alpha,3,3,0.9888888888888889,0.24444444444444446,0.24597701149425286,0.3627874922478336,0.3813489510383441
P11,A,beta,3,3,1.0,0.24444444444444446,0.24444444444444446,0.3689058409796821,0.39008606274922686
P11,A,gamma,3,3,0.9888888888888889,0.18888888888888888,0.1900383141762452,0.42236166128253566,0.48876727245472096
P11,B,alpha,3,3,0.9222222222222222,0.9222222222222222,1.0,0.6776718621053002,0.6776718621053002
P11,B,beta,3,3,0.9777777777777779,0.9333333333333332,0.9531746031746032,0.7649181350829108,0.7653008108212117
P11,B,gamma,3,3,0.9888888888888889,0.9444444444444445,0.9547892720306513,0.7857912614427764,0.7789236681163946
P11,C,alpha,3,3,1.0,0.9777777777777779,0.9777777777777779,0.4378768894407484,0.4394877749776083
P11,C,beta,3,3,1.0,0.9777777777777779,0.9777777777777779,0.49506990114847826,0.497962783214233
P11,C,gamma,3,3,0.9777777777777779,0.9444444444444443,0.9659003831417624,0.6107200047065472,0.6106233117224157
