participant,trial_index,condition,condition_label,level,level_symbol,sequence,quiz_name,guidance_type,note_count,analyzed,sync_method,sync_offset_s,key_accuracy,hits,misses,fa_main,fa_given_key,key_acc_given_finger,mean_rt_s,rt_correct_key_s,rt_complete_s,median_rt_s,sd_rt_s,min_rt_s,max_rt_s,p95_rt_s,rt_slope_s_per_event,first_half_fa,first_half_rt_s,second_half_fa,second_half_rt_s,timeout_rate,wrong_key,key_ok_wrong_finger,wrong_key_mean_semitones,wrong_key_below,wrong_key_above,unresolved_rate,ambiguous_rate,mean_target_prob,mean_top_margin,borderline_events,manual_corrections,suspected_carryover,excluded_carryover,qc_extra_presses,qc_double_hits,qc_inter_trial_presses,same_hand_n,same_hand_fa,same_hand_rt_s,hand_switch_n,hand_switch_fa,hand_switch_rt_s,fa_L1,te_L1_s,n_L1,fa_L2,te_L2_s,n_L2,fa_L3,te_L3_s,n_L3,fa_L4,te_L4_s,n_L4,fa_L5,te_L5_s,n_L5,fa_R1,te_R1_s,n_R1,fa_R2,te_R2_s,n_R2,fa_R3,te_R3_s,n_R3,fa_R4,te_R4_s,n_R4,fa_R5,te_R5_s,n_R5,fa_theta_0.30,fa_theta_0.35,fa_theta_0.40,fa_theta_0.45,fa_theta_0.50
P15,11,B,Visual finger-cue guidance,gamma,γ,1799551287-γ-3,P15-T11-Bγ,visual,30,True,auto,0.05835690498352053,1.0,30,0,1.0,1.0,1.0,0.9661079168319702,0.9661079168319702,0.9661079168319702,0.9760675430297852,0.18702299972840505,0.6435201168060303,1.3893539905548096,1.3390491008758545,-0.0016272685419067793,1.0,0.9978824615478515,1.0,0.9343333721160889,0.0,0,0,,0,0,0.0,0.13333333333333333,0.704077473931133,0.5266684418850358,1,3,0,0,1,1,0,13,1.0,0.9638762840857873,16,1.0,0.9806219786405563,1.0,0.9105559587478638,2,1.0,1.0276437282562256,5,1.0,1.016719102859497,3,1.0,0.9884669780731201,1,1.0,0.8874091625213623,5,1.0,0.9891321659088135,1,1.0,1.1234270731608074,3,1.0,0.8637600739796957,3,1.0,1.0655009746551514,1,1.0,0.9220070441563925,6,0.9666666666666667,0.9333333333333333,0.9,0.9,0.8666666666666667
P15,12,C,Vibrotactile finger guidance,gamma,γ,1799551287-γ-5,P15-T12-Cγ,haptic,30,True,auto,0.058227920532226585,1.0,30,0,1.0,1.0,1.0,0.720421306292216,0.720421306292216,0.720421306292216,0.6759635210037231,0.22554609041248816,0.4563438892364502,1.629734992980957,1.063093900680542,-0.0013234687461471132,1.0,0.721960973739624,1.0,0.7188816388448079,0.0,0,0,,0,0,0.0,0.13333333333333333,0.7027187038483736,0.5050754179576045,1,3,0,0,1,1,0,12,1.0,0.6959449847539266,17,1.0,0.6842096693375531,1.0,1.1366882920265198,4,1.0,0.7581549882888794,2,1.0,0.605736494064331,3,1.0,0.7288565635681152,2,1.0,0.8398961226145426,3,1.0,0.604885196685791,5,1.0,0.5419091383616129,3,1.0,0.6950856447219849,2,1.0,0.5862589677174886,3,1.0,0.6519544919331869,3,0.9666666666666667,0.9333333333333333,0.9,0.9,0.8666666666666667
P15,13,A,Key-only practice,beta,β,1799551287-β-3,P15-T13-Aβ,key-only,30,True,manual,0.05712567965189613,0.9666666666666667,29,0,0.03333333333333333,0.034482758620689655,0.5,0.5850736618041992,0.5893853039577089,0.9111912250518799,0.42688608169555664,0.7362998557343332,0.35825109481811523,4.441348075866699,0.9111912250518799,-0.028906180304335276,0.06666666666666667,0.7507437705993653,0.0,0.4194035530090332,0.0,1,28,2,0,1,0.0,0.03333333333333333,0.09851293123230442,0.7281636098846226,0,0,0,0,1,1,0,16,0.0625,0.4739723652601242,13,0.0,0.42517722569979155,0.0,0.3915538787841797,1,0.0,0.4309619665145874,2,0.25,0.5613513588905334,4,0.0,0.4249374270439148,4,0.0,0.39759039878845215,3,0.0,0.3962380886077881,1,0.0,0.5401050249735514,3,0.0,1.0773218870162964,6,0.0,0.4393117427825928,4,0.0,0.46153712272644043,2,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0
P15,14,A,Key-only practice,beta,β,1799551287-β-7,P15-T14-Aβ,key-only,30,True,auto,0.057622098922729514,1.0,30,0,0.16666666666666666,0.16666666666666666,1.0,0.42228159109751384,0.42228159109751384,0.3622807502746582,0.3836444616317749,0.14069567847977765,0.3115200996398926,0.9885120391845703,0.7948369979858398,0.0032425347371679513,0.2,0.38073376019795735,0.13333333333333333,0.46382942199707033,0.0,0,25,,0,0,0.0,0.1,0.1899038788930548,0.7437338305083331,1,0,0,0,1,1,0,15,0.2,0.42584191958109535,14,0.14285714285714285,0.4185491459710257,0.0,0.3918945789337158,2,0.3333333333333333,0.4330750306447347,6,0.0,0.3819693326950073,4,0.0,0.7048450708389282,2,0.0,0.5776519775390625,2,0.0,0.3855109691619873,5,1.0,0.363311767578125,3,0.0,0.36477673053741455,4,0.0,0.37360501289367676,1,0.0,0.34313488006591797,1,0.2,0.2,0.16666666666666666,0.16666666666666666,0.16666666666666666
P15,15,B,Visual finger-cue guidance,beta,β,1799551287-β-2,P15-T15-Bβ,visual,30,True,auto,0.05795207023620608,1.0,30,0,0.9333333333333333,0.9333333333333333,1.0,0.8818436861038208,0.8818436861038208,0.9045413562229702,0.7978699207305908,0.30915507271687936,0.4766557216644287,2.037782907485962,1.3819470405578613,-0.011074241886414728,0.8666666666666667,0.9301257928212484,1.0,0.8335615793863932,0.0,0,2,,0,0,0.0,0.03333333333333333,0.6490728112208469,0.48737172551833546,1,1,0,0,0,0,0,16,0.9375,0.8097275793552399,13,0.9230769230769231,0.8816835696880634,1.0,2.037782907485962,1,1.0,0.7181986172993978,3,1.0,1.0365999937057495,2,1.0,0.914100456237793,5,1.0,1.1496179898579915,3,0.75,0.6999149918556213,4,1.0,1.0023216009140015,2,0.8333333333333334,0.6634296178817749,6,1.0,0.8041104078292847,2,1.0,0.8886369466781616,2,0.9333333333333333,0.9333333333333333,0.9,0.9,0.8666666666666667
P15,16,C,Vibrotactile finger guidance,beta,β,1799551287-β-4,P15-T16-Cβ,haptic,30,True,manual,0.05693807601928713,1.0,30,0,1.0,1.0,1.0,0.6796900590260824,0.6796900590260824,0.6796900590260824,0.6650110483169556,0.16749302603995098,0.48876023292541504,1.2197909355163574,1.0404210090637207,0.0002986360577507991,1.0,0.6566766421000163,1.0,0.7027034759521484,0.0,0,0,,0,0,0.0,0.16666666666666666,0.6308474768028115,0.35969960936316486,3,1,0,0,0,0,0,17,1.0,0.646923303604126,12,1.0,0.6811012228329977,1.0,0.7574855089187622,2,1.0,0.4919619560241699,1,1.0,0.6676634550094604,4,1.0,0.5796290636062622,2,1.0,0.7945915699005127,5,1.0,0.5307760238647461,1,1.0,0.5195804834365845,2,1.0,0.6109825968742371,4,1.0,0.7939512729644775,4,1.0,0.6782453060150146,5,1.0,0.9666666666666667,0.9666666666666667,0.8666666666666667,0.8
P15,17,A,Key-only practice,alpha,α,1799551287-α-9,P15-T17-Aα,key-only,30,True,manual,0.05666457811991371,1.0,30,0,0.13333333333333333,0.13333333333333333,1.0,0.5400049686431885,0.5400049686431885,0.3678417205810547,0.4561638832092285,0.21056409395908432,0.3393738269805908,1.2126920223236084,1.0691161155700684,-0.016104633259163285,0.0,0.6655707518259685,0.26666666666666666,0.41443918546040853,0.0,0,26,,0,0,0.0,0.03333333333333333,0.15429836227519744,0.6957281465420571,0,0,0,0,0,0,0,19,0.05263157894736842,0.5241067911449232,10,0.3,0.5173003911972046,0.0,0.43460631370544434,3,0.5,0.4200053811073303,4,0.0,0.5924216906229655,3,0.0,0.6940863132476807,6,0.0,0.5213871002197266,1,0.0,0.507278561592102,4,0.6666666666666666,0.4079563617706299,3,0.0,0.4600766897201538,2,0.0,0.6786133050918579,2,0.0,0.6113876104354858,2,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333
P15,18,C,Vibrotactile finger guidance,beta,β,1799551287-β-8,P15-T18-Cβ,haptic,30,True,auto,0.05795707702636721,1.0,30,0,0.9333333333333333,0.9333333333333333,1.0,0.571529499689738,0.571529499689738,0.571652923311506,0.52208411693573,0.1547980852364969,0.3844630718231201,1.1426758766174316,0.7705538272857666,-0.006002353905835857,1.0,0.6171728452046712,0.8666666666666667,0.5258861541748047,0.0,0,2,,0,0,0.0,0.1,0.6855886771887691,0.5570130583265857,0,0,0,0,0,0,0,15,0.9333333333333333,0.5632525126139323,14,0.9285714285714286,0.5747388090406146,0.5,0.5175075531005859,2,0.8333333333333334,0.5703185399373373,6,1.0,0.6258481979370117,5,1.0,0.6698529720306396,1,1.0,0.9457753896713257,2,,,0,1.0,0.439223845799764,6,1.0,0.5382482210795084,3,1.0,0.5496452331542969,5,,,0,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.8333333333333334
P15,19,C,Vibrotactile finger guidance,alpha,α,1799551287-α-5,P15-T19-Cα,haptic,30,True,manual,0.06000318527221682,1.0,30,0,1.0,1.0,1.0,0.5575981299082439,0.5575981299082439,0.5575981299082439,0.5117155313491821,0.1820071876398466,0.33994269371032715,1.000554084777832,0.9664778709411621,0.0020754844911636846,1.0,0.5426381270090739,1.0,0.5725581328074137,0.0,0,0,,0,0,0.0,0.06666666666666667,0.7173372172218132,0.5099831927204671,0,0,0,0,2,2,0,19,1.0,0.5573181980534604,10,1.0,0.5185427904129029,1.0,0.6938146352767944,2,1.0,0.5011098384857178,2,1.0,0.41454415321350097,5,1.0,0.6557522217432658,6,1.0,0.8984694480895996,2,1.0,0.44732077916463214,3,1.0,0.41504693031311035,4,1.0,0.5054007172584534,4,1.0,0.5566987991333008,1,1.0,0.9534702301025391,1,1.0,1.0,1.0,1.0,0.9333333333333333
P15,20,C,Vibrotactile finger guidance,alpha,α,1799551287-α-2,P15-T20-Cα,haptic,30,True,auto,0.05851593017578127,1.0,30,0,0.9333333333333333,0.9333333333333333,1.0,0.5339818080266316,0.5339818080266316,0.5403865916388375,0.498598575592041,0.11935867027221674,0.3726918697357178,0.8098659515380859,0.7954432964324951,-0.0035996786611894346,0.9333333333333333,0.5533838431040446,0.9333333333333333,0.5145797729492188,0.0,0,2,,0,0,0.0,0.16666666666666666,0.6325232963932637,0.444442096051331,2,2,0,0,2,2,0,20,0.9,0.5153648257255554,9,1.0,0.5446990860833062,0.75,0.6521106958389282,4,1.0,0.515788197517395,4,1.0,0.41649937629699707,2,1.0,0.6036090850830078,2,1.0,0.8098659515380859,1,1.0,0.5082929929097494,3,0.8333333333333334,0.4456123510996501,6,1.0,0.4780641198158264,4,1.0,0.6000719865163168,3,1.0,0.5867502689361572,1,0.9333333333333333,0.9333333333333333,0.8666666666666667,0.8666666666666667,0.7333333333333333
P15,21,A,Key-only practice,alpha,α,1799551287-α-3,P15-T21-Aα,key-only,30,True,auto,0.057507896423339866,1.0,30,0,0.3333333333333333,0.3333333333333333,1.0,0.4378691832224528,0.4378691832224528,0.3492063045501709,0.3829454183578491,0.20429753090784322,0.27997612953186035,1.2714908123016357,0.9439420700073242,-0.0021415418724594717,0.4,0.4321890672047933,0.26666666666666666,0.4435492992401123,0.0,0,20,,0,0,0.0,0.03333333333333333,0.3416151568376963,0.6744430111171458,3,0,0,0,0,0,0,20,0.3,0.3870454907417297,9,0.4444444444444444,0.4581860966152615,0.0,0.41164565086364746,4,0.8,0.3533205509185791,5,0.0,0.7899113893508911,2,0.0,0.40894079208374023,2,,,0,0.0,0.35518181324005127,4,0.5714285714285714,0.4082315649305071,7,0.6666666666666666,0.3884437878926595,3,0.0,0.7377320528030396,2,0.0,0.40604209899902344,1,0.4666666666666667,0.43333333333333335,0.3333333333333333,0.3333333333333333,0.3333333333333333
P15,22,C,Vibrotactile finger guidance,gamma,γ,1799551287-γ-9,P15-T22-Cγ,haptic,30,True,manual,0.05760084788004555,1.0,30,0,1.0,1.0,1.0,0.7029521624247234,0.7029521624247234,0.7029521624247234,0.6245599985122681,0.2854012897769379,0.421710729598999,1.7438220977783203,1.4652650356292725,-0.005957194403626099,1.0,0.7241232713063558,1.0,0.6817810535430908,0.0,0,0,,0,0,0.0,0.16666666666666666,0.6634142786567109,0.4279865023408878,2,1,0,0,0,0,0,14,1.0,0.645573479788644,15,1.0,0.7632784207661947,1.0,1.3715032736460369,3,,,0,1.0,0.5627578894297282,3,1.0,0.776573657989502,3,1.0,0.7868620872497558,5,1.0,0.5256188710530599,3,1.0,0.5278676748275757,4,1.0,0.5712531805038452,4,1.0,0.5943390130996704,4,1.0,0.6710538864135742,1,1.0,0.9666666666666667,0.9666666666666667,0.9,0.8333333333333334
P15,23,C,Vibrotactile finger guidance,beta,β,1799551287-β-6,P15-T23-Cβ,haptic,30,True,auto,0.05692564646402992,1.0,30,0,0.9666666666666667,0.9666666666666667,1.0,0.5267803192138671,0.5267803192138671,0.528160547388011,0.4938143491744995,0.12204424506474248,0.3796820640563965,0.8221261501312256,0.7511539459228516,-0.0015719259938886093,0.9333333333333333,0.557055139541626,1.0,0.4965054988861084,0.0,0,1,,0,0,0.0,0.1,0.6831105194210171,0.5128957066863136,3,3,0,0,0,0,0,17,0.9411764705882353,0.544036444495706,12,1.0,0.48742083708445233,1.0,0.5817320346832275,2,1.0,0.5249677726200649,7,1.0,0.4885210394859314,4,1.0,0.6557209491729736,1,,,0,1.0,0.5748586654663086,1,0.8,0.42862277030944823,5,1.0,0.47689270973205566,3,1.0,0.5640981992085775,6,1.0,0.8221261501312256,1,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.8333333333333334,0.8
P15,24,C,Vibrotactile finger guidance,alpha,α,1799551287-α-8,P15-T24-Cα,haptic,30,True,auto,0.061700693766276016,1.0,30,0,1.0,1.0,1.0,0.5085165659586589,0.5085165659586589,0.5085165659586589,0.4431799650192261,0.13898409478780344,0.3776710033416748,0.9824750423431396,0.7643930912017822,0.0003425488880399336,1.0,0.502683687210083,1.0,0.5143494447072346,0.0,0,0,,0,0,0.0,0.3,0.6731385069638222,0.4689117232052648,5,3,0,0,1,1,0,19,1.0,0.5308411874269184,10,1.0,0.4578606128692627,1.0,0.7333730061848959,3,1.0,0.5180455957140241,7,1.0,0.4872437953948975,5,1.0,0.5272817611694336,1,1.0,0.6844596862792969,1,,,0,1.0,0.41357100009918213,2,1.0,0.4009723663330078,3,1.0,0.41346025466918945,5,1.0,0.5612459977467855,3,0.9666666666666667,0.9666666666666667,0.9,0.8,0.6666666666666666
P15,25,B,Visual finger-cue guidance,beta,β,1799551287-β-1,P15-T25-Bβ,visual,30,True,auto,0.05949106216430666,0.9666666666666667,29,0,0.9666666666666667,1.0,0.9666666666666667,0.7693382581075032,0.7744071236972151,0.7744071236972151,0.7105505466461182,0.23582898618615789,0.5332431793212891,1.7157680988311768,1.1420660018920898,0.0030041928020812514,1.0,0.7537609895070394,0.9333333333333333,0.7849155267079672,0.0,1,0,2,0,1,0.0,0.2,0.6487076104708102,0.40831274703815545,3,2,0,0,2,0,2,16,0.9375,0.8360372185707092,13,1.0,0.7049473982590896,1.0,0.727570374806722,3,1.0,1.124505639076233,2,1.0,0.8605769634246826,5,1.0,0.8292274475097656,2,1.0,0.7773240804672241,2,0.6666666666666666,0.5683971246083578,3,1.0,0.5764409701029459,3,1.0,0.9161885579427084,3,1.0,0.6880029042561849,3,1.0,0.7213371992111206,4,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.8666666666666667,0.7666666666666667
P15,26,B,Visual finger-cue guidance,alpha,α,1799551287-α-6,P15-T26-Bα,visual,30,True,auto,0.06042563120524086,1.0,30,0,1.0,1.0,1.0,0.7730191389719645,0.7730191389719645,0.7730191389719645,0.7330894470214844,0.16396485635140418,0.5430288314819336,1.1246471405029297,1.114534854888916,0.005298230061939482,1.0,0.7216394742329916,1.0,0.8243988037109375,0.0,0,0,,0,0,0.0,0.23333333333333334,0.6165309970813757,0.34809908559056707,4,2,0,0,1,1,0,19,1.0,0.746158010081241,10,1.0,0.8379945993423462,1.0,0.8332200050354004,1,1.0,0.689673662185669,2,1.0,0.9173179149627686,5,1.0,0.802786111831665,6,1.0,0.9029688835144043,3,1.0,0.6205484867095947,2,1.0,0.706322431564331,3,1.0,0.6233139832814535,3,1.0,0.7242105007171631,4,1.0,0.738945722579956,1,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.8333333333333334,0.7666666666666667
